Age,EdLevel,Employment,WorkExp,YearsCode,DevType,ICorPM,RemoteWork,Industry,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd,income_tier,orgsize_log
39.5,4.0,0,15.0,16.0,"Developer, full-stack",0.0,"Hybrid (some remote, leans heavy to in-person)",Other:,7.0,4.0,99635.0,3.0,5.702114417555504
29.5,4.0,0,5.0,6.0,"Developer, back-end",0.0,In-person,Other:,4.0,1.0,68500.0,3.0,5.702114417555504
39.5,2.0,0,18.0,18.0,"Architect, software or solutions",1.0,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,5.0,,76570.0,3.0,4.085976312551584
29.5,5.0,0,12.0,16.0,"Developer, full-stack",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,4.0,,162421.0,3.0,8.006200887093147
29.5,4.0,0,12.0,18.0,"Developer, front-end",0.0,"Hybrid (some remote, leans heavy to in-person)",Government,10.0,4.0,81038.0,3.0,8.006200887093147
29.5,4.0,0,6.0,16.0,"Developer, full-stack",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,7.0,4.0,119805.0,3.0,4.085976312551584
29.5,5.0,0,7.0,10.0,"Developer, full-stack",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,6.0,11.0,73375.0,3.0,8.006200887093147
39.5,4.0,0,15.0,15.0,"Developer, full-stack",1.0,Remote,Software Development,1.0,,85440.0,2.0,5.702114417555504
39.5,4.0,0,21.0,28.0,"Architect, software or solutions",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,5.0,5.0,116015.0,3.0,9.903487552536127
39.5,4.0,0,23.0,29.0,"Developer, mobile",0.0,Remote,Software Development,4.0,1.0,950000.0,3.0,9.903487552536127
39.5,5.0,0,19.0,20.0,"Developer, back-end",0.0,Remote,Insurance,5.0,5.0,48726.0,3.0,2.302585092994046
49.5,4.0,0,33.0,40.0,"Developer, back-end",0.0,Remote,Other:,6.0,2.0,180000.0,3.0,8.006200887093147
39.5,4.0,0,20.0,25.0,"Architect, software or solutions",1.0,Remote,Computer Systems Design and Services,7.0,5.0,25202.0,2.0,5.702114417555504
29.5,2.0,0,10.0,15.0,"Developer, back-end",0.0,Remote,Banking/Financial Services,2.0,3.0,23169.0,2.0,4.085976312551584
39.5,6.0,0,20.0,24.0,Other (please specify):,0.0,In-person,Energy,4.0,,140000.0,3.0,8.922591630635415
29.5,2.0,0,6.0,8.0,Cloud infrastructure engineer,0.0,Remote,"Internet, Telecomm or Information Services",7.0,7.0,46406.0,3.0,9.903487552536127
21.0,5.0,0,2.0,10.0,"Developer, full-stack",0.0,In-person,Software Development,6.0,5.0,87811.0,3.0,5.702114417555504
39.5,5.0,0,24.0,26.0,"Developer, full-stack",0.0,"Hybrid (some in-person, leans heavy to flexibility)","Transportation, or Supply Chain",6.0,3.0,140000.0,3.0,8.922591630635415
29.5,4.0,0,11.0,19.0,"Developer, front-end",0.0,"Hybrid (some remote, leans heavy to in-person)",Other:,3.0,,82283.0,3.0,8.006200887093147
29.5,4.0,0,4.0,12.0,"Developer, embedded applications or devices",0.0,Remote,"Internet, Telecomm or Information Services",4.0,,54580.0,3.0,9.903487552536127
39.5,4.0,0,25.0,25.0,"Developer, back-end",0.0,"Hybrid (some remote, leans heavy to in-person)","Internet, Telecomm or Information Services",5.0,5.0,46406.0,3.0,4.085976312551584
29.5,2.0,0,8.0,9.0,"Developer, front-end",0.0,Remote,Software Development,4.0,2.0,81590.0,2.0,8.922591630635415
77.5,5.0,0,45.0,50.0,"Developer, back-end",0.0,Remote,Other:,4.0,,185000.0,3.0,6.619406317542652
49.5,4.0,0,30.0,34.0,"Developer, desktop or enterprise applications",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,1.0,,195028.0,3.0,5.702114417555504
21.0,2.0,0,5.0,10.0,"Developer, full-stack",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,3.0,1.0,8809.0,2.0,2.302585092994046
39.5,4.0,0,14.0,19.0,"Developer, back-end",0.0,Remote,Fintech,6.0,1.0,645000.0,3.0,8.922591630635415
39.5,5.0,0,22.0,29.0,"Developer, front-end",0.0,Remote,Higher Education,4.0,1.0,116000.0,3.0,9.903487552536127
39.5,5.0,0,16.0,18.0,"Developer, full-stack",0.0,Remote,Software Development,6.0,2.0,38171.0,3.0,4.085976312551584
29.5,1.0,0,10.0,15.0,"Architect, software or solutions",1.0,"Your choice (very flexible, you can come in when you want or just as needed)",Banking/Financial Services,9.0,2.0,34951.0,2.0,8.922591630635415
39.5,4.0,1,25.0,30.0,"Developer, full-stack",,,Software Development,7.0,2.0,80000.0,2.0,
29.5,2.0,0,10.0,18.0,"Developer, full-stack",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,9.0,6.0,125000.0,3.0,2.302585092994046
39.5,2.0,0,19.0,30.0,"Developer, full-stack",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,18.0,,225000.0,3.0,6.619406317542652
49.5,5.0,0,22.0,25.0,"Developer, back-end",0.0,Remote,Retail and Consumer Services,4.0,2.0,150000.0,3.0,9.903487552536127
39.5,6.0,0,9.0,20.0,"Developer, back-end",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,7.0,1.0,73089.0,3.0,4.085976312551584
29.5,4.0,0,12.0,17.0,"Developer, full-stack",0.0,In-person,Other:,2.0,3.0,65533.0,2.0,4.085976312551584
21.0,2.0,0,4.0,7.0,"Developer, front-end",0.0,Remote,Banking/Financial Services,4.0,,18290.0,1.0,4.085976312551584
39.5,5.0,0,2.0,9.0,"Developer, full-stack",0.0,Remote,Fintech,10.0,2.0,165000.0,3.0,4.085976312551584
29.5,4.0,0,2.0,7.0,"Developer, back-end",0.0,In-person,Fintech,8.0,,5883.0,2.0,8.006200887093147
29.5,3.0,0,12.0,12.0,Cloud infrastructure engineer,0.0,Remote,Software Development,10.0,6.0,360000.0,3.0,9.903487552536127
49.5,5.0,1,20.0,30.0,"Developer, full-stack",,,Software Development,,5.0,116015.0,3.0,
21.0,4.0,0,1.0,8.0,"Developer, desktop or enterprise applications",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,10.0,2.0,42165.0,3.0,8.006200887093147
39.5,4.0,0,20.0,21.0,"Architect, software or solutions",1.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,8.0,5.0,59822.0,2.0,2.302585092994046
29.5,4.0,0,4.0,8.0,"Developer, full-stack",0.0,Remote,Software Development,3.0,4.0,60000.0,2.0,5.702114417555504
39.5,5.0,0,10.0,12.0,"Developer, embedded applications or devices",0.0,"Hybrid (some remote, leans heavy to in-person)","Internet, Telecomm or Information Services",7.0,,92812.0,3.0,9.903487552536127
39.5,2.0,0,13.0,13.0,"Developer, back-end",0.0,"Hybrid (some remote, leans heavy to in-person)",Healthcare,8.0,3.0,186000.0,3.0,8.006200887093147
29.5,4.0,0,7.0,13.0,"Developer, back-end",0.0,In-person,Software Development,10.0,4.0,149756.0,3.0,5.702114417555504
49.5,5.0,0,13.0,13.0,"Developer, back-end",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Retail and Consumer Services,14.0,11.0,17436.0,1.0,8.006200887093147
59.5,5.0,1,35.0,40.0,"Developer, desktop or enterprise applications",,,Software Development,5.0,1.0,69609.0,3.0,
29.5,5.0,0,8.0,11.0,"Developer, back-end",1.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,3.0,3.0,104413.0,3.0,5.702114417555504
39.5,4.0,0,24.0,24.0,"Architect, software or solutions",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,6.0,2.0,280000.0,3.0,9.903487552536127
29.5,2.0,0,5.0,10.0,"Developer, desktop or enterprise applications",0.0,In-person,Software Development,6.0,4.0,37125.0,3.0,4.085976312551584
39.5,6.0,0,16.0,26.0,"Developer, back-end",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,5.0,2.0,92812.0,3.0,4.085976312551584
29.5,4.0,0,6.0,9.0,"Developer, full-stack",1.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,5.0,2.0,30164.0,3.0,2.302585092994046
49.5,2.0,0,18.0,30.0,"Developer, back-end",0.0,"Hybrid (some remote, leans heavy to in-person)",Healthcare,4.0,3.0,204212.0,3.0,9.903487552536127
29.5,5.0,0,10.0,20.0,"Developer, mobile",0.0,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,4.0,1.0,122527.0,3.0,2.302585092994046
29.5,4.0,0,11.0,11.0,"Developer, back-end",0.0,Remote,Software Development,6.0,6.0,66824.0,3.0,4.085976312551584
29.5,5.0,0,7.0,15.0,"Developer, full-stack",0.0,Remote,Media & Advertising Services,7.0,5.0,63808.0,3.0,8.922591630635415
29.5,4.0,0,3.0,10.0,Cloud infrastructure engineer,0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,5.0,,58120.0,1.0,9.903487552536127
59.5,4.0,0,38.0,42.0,"Architect, software or solutions",1.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,3.0,2.0,69609.0,3.0,6.619406317542652
29.5,2.0,0,3.0,13.0,"Developer, front-end",0.0,"Hybrid (some remote, leans heavy to in-person)",Healthcare,8.0,3.0,62648.0,3.0,5.702114417555504
49.5,3.0,0,23.0,25.0,"Developer, mobile",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Retail and Consumer Services,2.0,,104199.0,3.0,8.006200887093147
39.5,2.0,1,10.0,12.0,"Developer, back-end",,,Software Development,6.0,3.0,275124.0,2.0,
39.5,4.0,1,15.0,23.0,"Developer, full-stack",,,Software Development,7.0,3.0,580073.0,3.0,
49.5,5.0,0,25.0,28.0,"Developer, full-stack",0.0,In-person,Software Development,12.0,12.0,50000.0,2.0,4.085976312551584
29.5,4.0,0,10.0,16.0,"Developer, back-end",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Other:,7.0,,106190.0,3.0,4.085976312551584
29.5,5.0,0,8.0,14.0,"Developer, back-end",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,8.0,5.0,64131.0,3.0,8.006200887093147
39.5,4.0,0,17.0,20.0,"Developer, back-end",0.0,Remote,Software Development,3.0,6.0,67289.0,3.0,8.006200887093147
29.5,1.0,0,5.0,15.0,"Developer, desktop or enterprise applications",0.0,In-person,Software Development,8.0,2.0,30164.0,3.0,2.302585092994046
39.5,1.0,0,18.0,25.0,"Senior executive (C-suite, VP, etc.)",1.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,9.0,6.0,204212.0,3.0,4.085976312551584
29.5,4.0,1,7.0,8.0,"Developer, front-end",1.0,Remote,Healthcare,3.0,,70800.0,2.0,4.085976312551584
29.5,4.0,0,5.0,10.0,"Developer, back-end",1.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,4.0,4.0,8546.0,2.0,2.302585092994046
49.5,5.0,0,20.0,30.0,"Developer, embedded applications or devices",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Other:,4.0,,106733.0,3.0,8.006200887093147
29.5,4.0,0,10.0,13.0,"Developer, back-end",0.0,Remote,Software Development,7.0,2.0,92812.0,3.0,4.085976312551584
39.5,5.0,0,12.0,8.0,"Developer, QA or test",0.0,Remote,Software Development,5.0,4.0,77776.0,3.0,9.903487552536127
21.0,4.0,0,4.0,8.0,"Developer, full-stack",0.0,Remote,Software Development,16.0,1.0,3863.0,2.0,2.302585092994046
29.5,2.0,0,6.0,8.0,"Developer, front-end",0.0,In-person,"Transportation, or Supply Chain",3.0,1.0,308605.0,2.0,5.702114417555504
59.5,6.0,0,46.0,46.0,Applied scientist,0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,12.0,8.0,200000.0,3.0,0.0
29.5,4.0,0,10.0,12.0,"Architect, software or solutions",0.0,In-person,Software Development,,8.0,11869.0,2.0,5.702114417555504
39.5,4.0,0,12.0,20.0,Cloud infrastructure engineer,0.0,Remote,Software Development,8.0,2.0,110000.0,3.0,6.619406317542652
49.5,4.0,1,30.0,30.0,"Founder, technology or otherwise",,,Software Development,8.0,7.0,197225.0,3.0,
29.5,5.0,1,8.0,12.0,"Developer, mobile",0.0,Remote,Software Development,4.0,4.0,81210.0,3.0,9.903487552536127
39.5,1.0,0,14.0,16.0,"Developer, mobile",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Retail and Consumer Services,2.0,,77730.0,3.0,9.903487552536127
29.5,4.0,0,10.0,16.0,"Developer, desktop or enterprise applications",0.0,Remote,"Internet, Telecomm or Information Services",5.0,,232029.0,3.0,9.903487552536127
29.5,4.0,0,2.0,10.0,"Developer, desktop or enterprise applications",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Fintech,7.0,2.0,20820.0,3.0,4.085976312551584
39.5,4.0,0,13.0,17.0,"Developer, full-stack",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Manufacturing,6.0,2.0,32547.0,1.0,9.903487552536127
29.5,5.0,0,8.0,11.0,"Developer, desktop or enterprise applications",0.0,In-person,Software Development,1.0,,60681.0,2.0,9.903487552536127
29.5,5.0,0,9.0,10.0,"Developer, desktop or enterprise applications",0.0,Remote,Software Development,4.0,,64968.0,3.0,8.006200887093147
39.5,2.0,0,20.0,22.0,"Developer, full-stack",0.0,Remote,Software Development,9.0,3.0,180000.0,3.0,4.085976312551584
29.5,4.0,0,7.0,10.0,"Developer, full-stack",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,11.0,6.0,133417.0,3.0,8.006200887093147
29.5,4.0,0,10.0,16.0,"Developer, full-stack",1.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,10.0,5.0,81262.0,3.0,5.702114417555504
49.5,5.0,0,25.0,23.0,"Developer, embedded applications or devices",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Retail and Consumer Services,3.0,,235000.0,3.0,8.006200887093147
59.5,4.0,0,20.0,30.0,"Developer, full-stack",0.0,Remote,Software Development,7.0,2.0,123000.0,3.0,4.085976312551584
29.5,2.0,1,11.0,12.0,"Developer, back-end",,,Software Development,12.0,7.0,95865.0,2.0,
49.5,5.0,1,20.0,22.0,"Developer, full-stack",,,Healthcare,4.0,1.0,88050.0,3.0,
21.0,4.0,0,3.0,4.0,Cloud infrastructure engineer,0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,6.0,4.0,28309.0,3.0,8.006200887093147
29.5,6.0,0,5.0,15.0,"Developer, full-stack",0.0,"Hybrid (some remote, leans heavy to in-person)",Fintech,18.0,10.0,73553.0,3.0,4.085976312551584
29.5,4.0,0,4.0,8.0,"Developer, full-stack",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,5.0,1.0,9992.0,2.0,4.085976312551584
21.0,4.0,0,2.0,8.0,"Developer, full-stack",0.0,In-person,Software Development,13.0,3.0,20883.0,3.0,5.702114417555504
29.5,5.0,0,7.0,13.0,"Developer, back-end",0.0,Remote,Software Development,5.0,2.0,30000.0,2.0,5.702114417555504
29.5,1.0,0,6.0,10.0,"Developer, full-stack",0.0,Remote,Other:,6.0,3.0,170000.0,3.0,6.619406317542652
39.5,4.0,0,7.0,9.0,"Developer, back-end",0.0,Remote,Software Development,10.0,6.0,170000.0,3.0,5.702114417555504
49.5,2.0,0,30.0,30.0,"Developer, back-end",0.0,Remote,Software Development,5.0,3.0,180000.0,3.0,6.619406317542652
29.5,4.0,0,3.0,9.0,"Developer, full-stack",0.0,In-person,Other:,7.0,4.0,17594.0,3.0,2.302585092994046
49.5,2.0,0,29.0,42.0,"Developer, full-stack",,,Retail and Consumer Services,6.0,6.0,220000.0,3.0,5.702114417555504
39.5,2.0,0,13.0,20.0,"Developer, full-stack",0.0,Remote,Software Development,8.0,2.0,58700.0,3.0,2.302585092994046
39.5,4.0,0,17.0,26.0,Engineering manager,1.0,Remote,Software Development,3.0,2.0,238000.0,3.0,5.702114417555504
39.5,5.0,0,27.0,36.0,"Architect, software or solutions",0.0,Remote,Higher Education,5.0,3.0,220000.0,3.0,4.085976312551584
49.5,4.0,0,30.0,35.0,"Developer, mobile",0.0,Remote,Other:,7.0,1.0,220000.0,3.0,5.702114417555504
29.5,3.0,0,8.0,9.0,"Senior executive (C-suite, VP, etc.)",0.0,Remote,Software Development,9.0,5.0,230000.0,3.0,5.702114417555504
39.5,5.0,0,14.0,24.0,"Developer, full-stack",0.0,Remote,Software Development,6.0,2.0,89815.0,3.0,4.085976312551584
39.5,4.0,0,11.0,14.0,"Developer, full-stack",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,6.0,4.0,151777.0,3.0,4.085976312551584
39.5,2.0,0,5.0,6.0,"Developer, mobile",0.0,Remote,Software Development,2.0,1.0,92000.0,3.0,8.006200887093147
39.5,1.0,0,14.0,18.0,"Developer, full-stack",0.0,"Your choice (very flexible, you can come in when you want or just as needed)","Transportation, or Supply Chain",7.0,5.0,99194.0,3.0,8.006200887093147
29.5,6.0,0,12.0,16.0,"Developer, back-end",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,8.0,,139218.0,2.0,6.619406317542652
21.0,4.0,0,,9.0,"Developer, full-stack",0.0,In-person,Software Development,7.0,2.0,23203.0,3.0,2.302585092994046
29.5,5.0,0,6.0,13.0,"Developer, back-end",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,5.0,,270000.0,3.0,9.903487552536127
49.5,4.0,0,25.0,35.0,"Developer, embedded applications or devices",0.0,"Your choice (very flexible, you can come in when you want or just as needed)",Computer Systems Design and Services,4.0,,600000.0,3.0,9.903487552536127
29.5,2.0,1,1.0,15.0,"Developer, mobile",,,Fintech,2.0,,50000.0,3.0,
21.0,3.0,0,2.0,10.0,Cloud infrastructure engineer,0.0,In-person,Software Development,4.0,4.0,87550.0,3.0,9.903487552536127
29.5,4.0,0,6.0,9.0,"Developer, back-end",0.0,Remote,Software Development,3.0,3.0,73089.0,3.0,8.006200887093147
59.5,5.0,0,30.0,40.0,"Developer, full-stack",0.0,In-person,Energy,3.0,1.0,36223.0,3.0,8.922591630635415
39.5,4.0,0,20.0,23.0,"Developer, desktop or enterprise applications",0.0,In-person,Software Development,4.0,,142269.0,3.0,5.702114417555504
21.0,1.0,0,3.0,9.0,Other (please specify):,0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,7.0,,87011.0,3.0,2.302585092994046
39.5,4.0,0,15.0,10.0,"Developer, full-stack",0.0,In-person,Software Development,8.0,1.0,72958.0,3.0,5.702114417555504
29.5,1.0,0,5.0,25.0,"Developer, back-end",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,8.0,3.0,51486.0,3.0,8.006200887093147
29.5,4.0,0,12.0,15.0,DevOps engineer or professional,1.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,12.0,5.0,182270.0,3.0,4.085976312551584
21.0,2.0,0,2.0,5.0,"Developer, full-stack",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,3.0,3.0,85000.0,3.0,4.085976312551584
29.5,5.0,0,5.0,12.0,"Developer, game or graphics",0.0,"Hybrid (some remote, leans heavy to in-person)",Software Development,7.0,3.0,111975.0,3.0,5.702114417555504
29.5,5.0,0,8.0,13.0,"Developer, embedded applications or devices",0.0,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,5.0,,58007.0,3.0,5.702114417555504
39.5,4.0,0,25.0,30.0,"Developer, embedded applications or devices",0.0,Remote,Software Development,9.0,,160000.0,3.0,4.085976312551584
49.5,4.0,1,22.0,26.0,"Developer, front-end",0.0,Remote,Software Development,6.0,2.0,233000.0,3.0,9.903487552536127
49.5,1.0,0,25.0,30.0,"Developer, full-stack",0.0,Remote,Government,5.0,2.0,104413.0,3.0,5.702114417555504
21.0,4.0,0,3.0,6.0,"Developer, back-end",0.0,In-person,Software Development,6.0,5.0,9973.0,1.0,4.085976312551584
39.5,6.0,0,14.0,21.0,"Developer, desktop or enterprise applications",0.0,"Hybrid (some remote, leans heavy to in-person)",Higher Education,9.0,2.0,75410.0,3.0,8.922591630635415
59.5,5.0,0,34.0,44.0,"Developer, embedded applications or devices",0.0,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,8.0,,83046.0,3.0,8.922591630635415
49.5,2.0,0,31.0,42.0,DevOps engineer or professional,0.0,Remote,"Internet, Telecomm or Information Services",10.0,3.0,325000.0,3.0,6.619406317542652
29.5,4.0,0,15.0,20.0,"Architect, software or solutions",1.0,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,8.0,6.0,32767.0,2.0,4.085976312551584
29.5,4.0,0,10.0,18.0,"Developer, full-stack",0.0,Remote,Software Development,5.0,2.0,59096.0,3.0,5.702114417555504
39.5,6.0,0,11.0,30.0,"Developer, embedded applications or devices",0.0,Remote,Computer Systems Design and Services,10.0,,112317.0,3.0,5.702114417555504
21.0,4.0,0,1.0,9.0,"Developer, QA or test",0.0,In-person,Computer Systems Design and Services,7.0,,65663.0,3.0,5.702114417555504
49.5,5.0,1,30.0,30.0,"Developer, full-stack",,,Fintech,13.0,10.0,217729.0,3.0,
